Issuance Date,Quantity Issued,Serial Number,Vintage1,Project Type,Product Type
2015-01-20T00:00:00Z,5657,CN-5-898757085-2-2-0-2898 - CN-5-898762741-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898913840-2-2-0-2898 - CN-5-898915436-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898751428-2-2-0-2898 - CN-5-898757084-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898912243-2-2-0-2898 - CN-5-898913839-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898734457-2-2-0-2898 - CN-5-898740113-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898907452-2-2-0-2898 - CN-5-898909048-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898694182-2-2-0-2898 - CN-5-898699838-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898896084-2-2-0-2898 - CN-5-898897679-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5758,CN-5-898852814-2-2-0-2898 - CN-5-898858571-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1625,CN-5-898940866-2-2-0-2898 - CN-5-898942490-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898836452-2-2-0-2898 - CN-5-898842108-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898936247-2-2-0-2898 - CN-5-898937843-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898819312-2-2-0-2898 - CN-5-898824968-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898931407-2-2-0-2898 - CN-5-898933003-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898813655-2-2-0-2898 - CN-5-898819311-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898929810-2-2-0-2898 - CN-5-898931406-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898699839-2-2-0-2898 - CN-5-898705495-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898897680-2-2-0-2898 - CN-5-898899275-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898682868-2-2-0-2898 - CN-5-898688524-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898892892-2-2-0-2898 - CN-5-898894487-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898614984-2-2-0-2898 - CN-5-898620640-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898873740-2-2-0-2898 - CN-5-898875335-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898585854-2-2-0-2898 - CN-5-898591679-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898865515-2-2-0-2898 - CN-5-898867159-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898562550-2-2-0-2898 - CN-5-898568375-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898858935-2-2-0-2898 - CN-5-898860579-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,1285,CN-5-898561265-2-2-0-2898 - CN-5-898562549-2-2-0-2898,2013,"Biomass, or Liquid Biofuel - Heat",CER
2015-01-20T00:00:00Z,363,CN-5-898858572-2-2-0-2898 - CN-5-898858934-2-2-0-2898,2014,"Biomass, or Liquid Biofuel - Heat",CER
2015-01-20T00:00:00Z,1597,CN-5-898937844-2-2-0-2898 - CN-5-898939440-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898842109-2-2-0-2898 - CN-5-898847765-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898830626-2-2-0-2898 - CN-5-898836451-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1646,CN-5-898934601-2-2-0-2898 - CN-5-898936246-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898802341-2-2-0-2898 - CN-5-898807997-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898926616-2-2-0-2898 - CN-5-898928212-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898791027-2-2-0-2898 - CN-5-898796683-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898923422-2-2-0-2898 - CN-5-898925018-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898774056-2-2-0-2898 - CN-5-898779712-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898918631-2-2-0-2898 - CN-5-898920227-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898768399-2-2-0-2898 - CN-5-898774055-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898917034-2-2-0-2898 - CN-5-898918630-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898762742-2-2-0-2898 - CN-5-898768398-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898915437-2-2-0-2898 - CN-5-898917033-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898745771-2-2-0-2898 - CN-5-898751427-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898910646-2-2-0-2898 - CN-5-898912242-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898728631-2-2-0-2898 - CN-5-898734456-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898905807-2-2-0-2898 - CN-5-898907451-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898722805-2-2-0-2898 - CN-5-898728630-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898904162-2-2-0-2898 - CN-5-898905806-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898705496-2-2-0-2898 - CN-5-898711152-2-2-0-2898,2013,"Biomass, or Liquid Biofuel - Heat",CER
2015-01-20T00:00:00Z,1596,CN-5-898899276-2-2-0-2898 - CN-5-898900871-2-2-0-2898,2014,"Biomass, or Liquid Biofuel - Heat",CER
2015-01-20T00:00:00Z,5657,CN-5-898620641-2-2-0-2898 - CN-5-898626297-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898875336-2-2-0-2898 - CN-5-898876931-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898568376-2-2-0-2898 - CN-5-898574201-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898860580-2-2-0-2898 - CN-5-898862224-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5048,CN-5-898847766-2-2-0-2898 - CN-5-898852813-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1425,CN-5-898939441-2-2-0-2898 - CN-5-898940865-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898824969-2-2-0-2898 - CN-5-898830625-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898933004-2-2-0-2898 - CN-5-898934600-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898796684-2-2-0-2898 - CN-5-898802340-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898925019-2-2-0-2898 - CN-5-898926615-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898779713-2-2-0-2898 - CN-5-898785369-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898920228-2-2-0-2898 - CN-5-898921824-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898740114-2-2-0-2898 - CN-5-898745770-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1597,CN-5-898909049-2-2-0-2898 - CN-5-898910645-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898716979-2-2-0-2898 - CN-5-898722804-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898902517-2-2-0-2898 - CN-5-898904161-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898711153-2-2-0-2898 - CN-5-898716978-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898900872-2-2-0-2898 - CN-5-898902516-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898665897-2-2-0-2898 - CN-5-898671553-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898888104-2-2-0-2898 - CN-5-898889699-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898654583-2-2-0-2898 - CN-5-898660239-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898884912-2-2-0-2898 - CN-5-898886507-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898637612-2-2-0-2898 - CN-5-898643268-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898880124-2-2-0-2898 - CN-5-898881719-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898631955-2-2-0-2898 - CN-5-898637611-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898878528-2-2-0-2898 - CN-5-898880123-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5657,CN-5-898626298-2-2-0-2898 - CN-5-898631954-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1596,CN-5-898876932-2-2-0-2898 - CN-5-898878527-2-2-0-2898,2014,Biogas - Heat,CER
2015-01-20T00:00:00Z,5826,CN-5-898580028-2-2-0-2898 - CN-5-898585853-2-2-0-2898,2013,Biogas - Heat,CER
2015-01-20T00:00:00Z,1645,CN-5-898863870-2-2-0-2898 - CN-5-898865514-2-2-0-2898,2014,Biogas - Heat,CER
2014-12-22T00:00:00Z,16520,LS-5-4553-2-2-0-5482 - LS-5-21072-2-2-0-5482,2013,Energy Efficiency - Domestic,CER
2014-12-22T00:00:00Z,1286,LS-5-3267-1-1-0-5482 - LS-5-4552-1-1-0-5482,2012,Energy Efficiency - Domestic,CER
2014-12-01T00:00:00Z,58417,HN-5-1870217-1-1-0-1483 - HN-5-1928633-1-1-0-1483,2011,Biogas - Cogeneration,CER
2014-12-01T00:00:00Z,66855,HN-5-1928634-1-1-0-1483 - HN-5-1995488-1-1-0-1483,2012,Biogas - Cogeneration,CER
2014-10-28T00:00:00Z,61363,TH-5-6522513-1-1-0-2661 - TH-5-6583875-1-1-0-2661,2011,Biogas - Cogeneration,CER
2014-10-28T00:00:00Z,60566,TH-5-6583876-1-1-0-2661 - TH-5-6644441-1-1-0-2661,2012,Biogas - Cogeneration,CER
